Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name
Quebec,Les Éditions Greencopper inc.,"Montréal, QC H4C 2Z6",1,Global Talent Stream,2174,Computer programmers and interactive media developers
Quebec,Les Services Conseils Systématix Inc.,"QUÉBEC, QC G1V 4W2",1,Global Talent Stream,2171,Information systems analysts and consultants
Quebec,Les Technologies Clemex inc.,"Longueuil, QC J4G 1T5",1,Global Talent Stream,2173,Software engineers and designers
Quebec,Levio Conseils inc.,"Québec, QC G1W 0C4",3,Global Talent Stream,2171,Information systems analysts and consultants
Quebec,Loran Technologie Inc,"QUÉBEC, QC G1M 0A2",1,Global Talent Stream,2171,Information systems analysts and consultants
Quebec,Momentum Technologies inc.,"Québec, QC G2J 0B9",2,Global Talent Stream,2172,Database analysts and data administrators
Quebec,NoviFlow Inc,"Montréal, QC H4C 2K1",2,Global Talent Stream,2173,Software engineers and designers
Quebec,Premier Tech Limitée,"Rivière-du-Loup, QC G5R 6C1",1,Global Talent Stream,2172,Database analysts and data administrators
Quebec,Productions Double Negative Montréal Ltée,"MONTRÉAL, QC H2Y 1A6",26,Global Talent Stream,5241,Graphic designers and illustrators
Quebec,Rodeo FX  inc.,"MONTRÉAL, QC H3C 2M7",6,Global Talent Stream,5241,Graphic designers and illustrators
Quebec,Société pour l'informatique industrielle SII Inc.,"MONTRÉAL, QC H3G 1Z7",2,Global Talent Stream,2174,Computer programmers and interactive media developers
Quebec,Solutions Ambra Inc,"MONTRÉAL, QC H1V 2P4",1,Global Talent Stream,2147,Computer engineers (except software engineers and designers)
Quebec,Studios Framestore Inc.,"Montréal, QC H2T 3B3",1,Global Talent Stream,2174,Computer programmers and interactive media developers
Quebec,TandemLaunch Inc,"Montréal, QC H4C 2K1",1,Global Talent Stream,2173,Software engineers and designers
Quebec,Technologies GlobalStep Montréal inc.,"Montréal, QC H1V 2C8",1,Global Talent Stream,0015,Senior managers 
Quebec,Technology Evaluation Centers Inc / CENTRES D'ÉVALUATION DE LA TECHNOLOGIE INC.,"LONGUEUIL, QC J4K 5B1",1,Global Talent Stream,2174,Computer programmers and interactive media developers
Quebec,TriNmax Inc,"La Prairie, QC J5R 2L8",1,Global Talent Stream,2171,Information systems analysts and consultants
Ontario,1030983 Ontario Ltd o/a Brar Sweets and Restaurant,"Brampton, ON L6T 4N2",1,1030983 Ontario Ltd o/a Brar Sweets and Restaurant,6321,Chefs
Ontario,10353892 Canada Inc. o/a Passion Photography,"Ottawa, ON K2P 0R1",1,High Wage,5221,Photographers
Ontario,1263591 Ontario Limited O/A Cynthia's Chinese Restaurant,"Vaughan, ON L4J 7Y3",1,High Wage,6322,Cooks
Ontario,1270108 Ontario Limited,"Stouffville, ON L4A 3B4",1,High Wage,6211,Retail sales supervisors
Ontario,1295503 Ontario Inc.,"Mississauga, ON L5V 2H1",1,High Wage,1311,Accounting technicians and bookkeepers
Ontario,1404455 Ontario Inc.,"Embro, ON N0J 1J0",1,High Wage,7302,"Contractors and supervisors, heavy equipment operator crews"
Ontario,1455828 Ontario Inc.,"TORONTO, ON M6G 1K1",1,High Wage,2172,Database analysts and data administrators
Ontario,1501665 Ontario Inc.,"Scarborough, ON M1P 2R2",1,High Wage,6331,"Butchers, meat cutters and fishmongers "
Ontario,1568796 Ontario Inc. O/A Pedro's Contracting & Renokrew,"Toronto, ON M6M 5G3",1,High Wage,7271,Carpenters
Ontario,1656975 Ontario Inc.,"Hamilton, ON L8H 6N6",1,High Wage,0911,Manufacturing managers
Ontario,1680307 Ontario Inc.,"MARKHAM, ON L3R 1G6",1,High Wage,6222,Retail and wholesale buyers
Ontario,1715008 Ontario Ltd,"Toronto, ON M9L 1R3",3,High Wage,7271,Carpenters
Ontario,1730337 Ontario Inc.,"Whitby, ON L1N 9S2",1,High Wage,0631,Restaurant and food service managers
Ontario,1840439 Ontario Inc.,"Oakville, ON L6L 5N1",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers"
Ontario,1853780 Ontario Inc. o/a Kee to Bala,"Toronto, ON M4M 1H1",1,High Wage,0631,Restaurant and food service managers
Ontario,1867342 ONTARIO INC,"Thornhill, ON L4J 8T6",1,High Wage,1121,Human resources professionals
Ontario,1939421 Ontario Inc.,"Niagara Falls, ON L2E 6S5",1,High Wage,0015,Senior managers 
Ontario,1946544 Ontario Inc,"Sioux Lookout, ON P8T 1A3",1,High Wage,9213,"Supervisors, food, beverage and associated products processing"
Ontario,1949924 Ontario Limited,"Toronto, ON M5T 2L6",1,High Wage,6321,Chefs
Ontario,2068553 Ontario Inc. o/a Ronco Roofing & Sheet Metal,"Mississauga, ON L5B 2N2",2,High Wage,7291,Roofers and shinglers
Ontario,2080061 Ontario Inc.,"Sioux Lookout, ON P8T 1A3",5,High Wage,2271,"Air pilots, flight engineers and flying instructors"
Ontario,2097181 Ontario Ltd.,"Caledon, ON L7C 3T4",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co"
Ontario,2098557 Ontario Inc.,"Toronto, ON M3C 0G4",1,High Wage,6211,Retail sales supervisors
Ontario,2135395 Ontario Inc.,"Mississauga, ON L4T 3X2",1,High Wage,1221,Administrative officers
Ontario,2142257 Ontario Limited o/a Rosewood Studio,"Perth, ON K7H 2M5",1,High Wage,5244,Artisans and craftspersons
Ontario,2155226 Ontario Inc,"Scarborough, ON M1H 2V6",1,High Wage,6321,Chefs
Ontario,2246928 Ontario Inc.,"Barrie, ON L4N 8J7",1,High Wage,6313,"Accommodation, travel, tourism and related services supervisors"
Ontario,2251723 Ontario Inc.o/a VMedia,"Toronto, ON M2N 6P4",1,High Wage,0131,Telecommunication carriers managers
Ontario,2300600 Ontario Inc,"North Bay, ON P1A 2E6",1,High Wage,6322,Cooks
Ontario,2373553 Ontario Inc.,"Cheltenham, ON L7C 2A3",1,High Wage,7237,Welders and related machine operators
Ontario,2381550 Ontario Inc.,"Cambridge, ON N1S 2L6",1,High Wage,6321,Chefs
Ontario,2386876 Ontario Inc,"Whitby, ON L1N 1C4",1,High Wage,0631,Restaurant and food service managers
Ontario,2405158 Ontario Inc.,"Brampton, ON L6X 0X3",1,High Wage,3112,General practitioners and family physicians
Ontario,2432146 Ontario Inc.,"Markham, ON L3R 1H3",1,High Wage,1225,Purchasing agents and officers
Ontario,2455079 Ontario Inc. o/a THE PORT HOUSE,"Mississauga, ON L5G 1E5",1,High Wage,1226,Conference and event planners
Ontario,2459038 Ontario Ltd.,"KITCHENER, ON N2C 2S6",1,High Wage,6321,Chefs
Ontario,2459446 Ontario Inc.,"Mississauga, ON L5R 0G2",1,High Wage,6332,Bakers
Ontario,2462125 Ontario Inc.,"Toronto, ON M1W 3A8",1,High Wage,6222,Retail and wholesale buyers
Ontario,2470841 Ontario Incorporated,"Toronto, ON M4P 3A1",3,High Wage,3236,Massage therapists
Ontario,2475797 Ontario Inc.,"Mississauga, ON L5T 1B6",1,High Wage,6321,Chefs
Ontario,2481310 Ontario Inc.,"Mississauga, ON L5A 4E7",1,High Wage,0621,Retail and wholesale trade managers
Ontario,2602264 Ontario Inc.,"Thornhill, ON L3T 4X1",1,High Wage,0015,Senior managers 
Ontario,602390 Ontario Limited,"Scarborough, ON M1S 5R4",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co"
Ontario,6053726 Canada Inc.,"Toronto, ON M6N 1A5",1,High Wage,5232,"Other performers, n.e.c."
Ontario,7 Star Kitchen Cabinets Ltd.,"Mississauga, ON L5S 1J9",1,High Wage,7231,Machinists and machining and tooling inspectors
Ontario,826380 Ontario Ltd.,"Brampton, ON L6W 3J6",1,High Wage,7322,Motor vehicle body repairers
Ontario,84 Global Foods Ltd.,"Toronto, ON M5T 1L1",2,High Wage,6321,Chefs
Ontario,9322191 Canada Inc.,"TORONTO, ON M3J 2Z1",1,High Wage,6211,Retail sales supervisors
Ontario,953517 Ontario Ltd. o/a Pavao Meats,"Toronto, ON M6J 1Y7",1,High Wage,6331,"Butchers, meat cutters and fishmongers "
Ontario,A & M Gourmet Foods Inc,"Toronto, ON M9V 4R9",1,High Wage,9213,"Supervisors, food, beverage and associated products processing"
Ontario,A Plus Creative Inc.,"Toronto, ON M6N 2J1",1,High Wage,5241,Graphic designers and illustrators
Ontario,Adastra Corporation,"Markham, ON L3T 7M8",2,High Wage,2171,Information systems analysts and consultants
Ontario,Aecon Construction Group Inc.,"Toronto, ON M9W 7K6",1,High Wage,0711,Construction managers
Ontario,AJ Ceramic Tile And Marble Ltd.,"Mississauga, ON L5M 8B9",5,High Wage,7283,Tilesetters
Ontario,Algo Electric 2012 Ltd.,"Sault St. Marie, ON P6B 4K2",2,High Wage,7333,Electrical mechanics
Ontario,Algoma Steel Inc.,"Sault Ste. Marie, ON P6A 7B4",1,High Wage,0016,Senior managers 
Ontario,All Truck Lube and Wash Ltd.,"BRAMPTON, ON L6W 1L4",1,High Wage,7301,"Contractors and supervisors, mechanic trades"
Ontario,Allwood Industries Ltd.,"Toronto, ON M8Z 5K8",2,High Wage,7271,Carpenters
Ontario,Always Roofing Ltd.,"Toronto, ON L4K 1N4",7,High Wage,7291,Roofers and shinglers
Ontario,AMG London Inc.,"London, ON N6A 2C2",1,High Wage,3112,General practitioners and family physicians
Ontario,Applewood Roofing And Sheet Metal Ltd,"Toronto, ON M9L 1P6",1,High Wage,7291,Roofers and shinglers
Ontario,Arisoft Inc.,"Markham, ON L3R 0M3",6,High Wage,2171,Information systems analysts and consultants
Ontario,Artcon Forming Ltd.,"Stouffville, ON L4C 0C6",1,High Wage,7271,Carpenters
Ontario,Asymetric Media Ltd.,"Toronto, ON M5B 2E7",1,High Wage,5131,"Producers, directors, choreographers and related occupations"
Ontario,Atelier Theatre Society,"TORONTO, ON M5C 1G9",4,High Wage,5133,Musicians and singers
Ontario,Augmented Networks Inc.,"Brampton, ON L6S 5P3",1,High Wage,7245,Telecommunications line and cable workers
Ontario,Babcock Canada Inc.,"Ottawa, ON K1P 5E7",1,High Wage,0211,Engineering managers
Ontario,Banz Refining Inc,"Mississauga, ON L4Z 1P3",1,High Wage,1212,"Supervisors, finance and insurance office workers"
Ontario,Barrick Gold Corporation,"Toronto, ON M5J 2S1",1,High Wage,0013,Senior managers 
Ontario,Base Tech Waterproofing & Construction Inc.,"ETOBICOKE, ON M9V 4K6",1,High Wage,7205,"Contractors and supervisors, other construction trades, installers, repairers and servicers"
Ontario,Beer 2 Beer Inc.,"Toronto, ON M4P 2L7",1,High Wage,0631,Restaurant and food service managers
Ontario,Best Quality Roofing and Renovations,"Elmvale, ON L0L 1P0",1,High Wage,7291,Roofers and shinglers
Ontario,Blandford Construction,"Mississauga, ON L4W 2P3",1,High Wage,7293,Insulators
Ontario,Blue Oak Transport Ltd.,"BRAMPTON, ON L6T 1B7",1,High Wage,1221,Administrative officers
Ontario,Bombay Palace,"Toronto, ON M5C 2H2",1,High Wage,6322,Cooks
Ontario,BOS Innovations Inc.,"Dorchester, ON N0L 1G5",1,High Wage,7311,Construction millwrights and industrial mechanics
Ontario,Bowmanville Medical Associates,"Bowmanville, ON L1C 1P6",1,High Wage,3112,General practitioners and family physicians
Ontario,Brampton Meat & Poultry Inc.,"Ottawa, ON K2G 2S6",1,High Wage,6322,Cooks
Ontario,Bruce Power L.P.,"Tiverton, ON N0G 2T0",1,High Wage,0016,Senior managers 
Ontario,Bruk Masonry Inc.,"Grimsby, ON L3M 2J1",1,High Wage,7281,Bricklayers
Ontario,Busche Granite Inc,"Burlington, ON L7T 2X5",1,High Wage,2233,Industrial engineering and manufacturing technologists and technicians
Ontario,Can Art Aluminum Extrusion Inc.,"Brampton, ON L6T 5M1",1,High Wage,2241,Electrical and electronics engineering technologists and technicians
Ontario,Canada Goose Inc.,"Toronto, ON M6E 4Y2",1,High Wage,0016,Senior managers 
Ontario,Canada's National Ballet School,"Toronto, ON M4Y 2G6",1,High Wage,5134,Dancers
Ontario,Canadian Chemical Cleaning Services Inc.,"HAMILTON, ON L8N 2Z7",3,High Wage,7311,Construction millwrights and industrial mechanics
Ontario,Canadian Nuclear Laboratories Ltd.,"Chalk River, ON K0J 1J0",1,High Wage,2111,Physicists and astronomers
Ontario,Canadian Opera Company,"Toronto, ON M5A 1E8",2,High Wage,5133,Musicians and singers
Ontario,Canon Medical Systems Canada Limited,"MARKHAM, ON L3R 4M8",1,High Wage,0601,Corporate sales managers
Ontario,Can-Sky Roofing and Sheet Metal Inc.,"Toronto, ON M9W 3A5",1,High Wage,7291,Roofers and shinglers
Ontario,Caribex Seafoods Ltd.,"Toronto, ON M3C 3R6",1,High Wage,0015,Senior managers 
Ontario,Carmel Transport International Ltd,"CONCORD, ON L4K 5V4",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co"
Ontario,Carvalho's Construction Ont Inc.,"WOODBRIDGE, ON L4L 3V6",3,High Wage,7282,Concrete finishers
Ontario,Central Community Health Centre,"St. Thomas, ON N5P 1B7",1,High Wage,3112,General practitioners and family physicians
Ontario,Churrasqueira Carlos Martins Inc.,"Toronto, ON M6M 1B9",1,High Wage,6321,Chefs
Ontario,Circle Productions Ltd,"Toronto, ON M5V 1T2",4,High Wage,5131,"Producers, directors, choreographers and related occupations"
Ontario,Clairmont Metals Corporation,"Toronto, ON M5H 2L3",1,High Wage,0016,Senior managers 
Ontario,Clearway Construction Inc.,"Concord, ON L4K 1J1",1,High Wage,2282,User support technicians
Ontario,CN Pilot Productions Inc.,"TORONTO, ON M6K 3E7",2,High Wage,5227,"Support occupations in motion pictures, broadcasting, photography and the performing arts"
Ontario,Crisstar Cabinets Inc.,"Toronto, ON M6A 1V2",1,High Wage,7271,Carpenters
Ontario,Crusher Run Inc.,"Thorold, ON L2V 4Y6",1,High Wage,2251,Architectural technologists and technicians
Ontario,CSI Consulting,"Toronto, ON M5H 3S5",1,High Wage,2174,Computer programmers and interactive media developers
Ontario,CWT Victor Travel,"Concord, ON L4K 0C5",1,High Wage,1226,Conference and event planners
Ontario,Dahavland Capital Corporation,"Ottawa, ON K1P 5C1",1,High Wage,6344,"Jewellers, jewellery and watch repairers and related occupations"
Ontario,Dania Latina Dominican Hair Salon Inc.,"Oakville, ON L7L 6L5",1,High Wage,6341,Hairstylists and barbers
Ontario,Datasoft Global Technologies Inc.,"Markham, ON L3R 0B6",1,High Wage,0213,Computer and information systems managers
Ontario,Daymak Inc.,"Toronto, ON M3N 1V9",1,High Wage,5241,Graphic designers and illustrators
Ontario,Defiant Capital Corporation,"Toronto, ON M4W 1V4",1,High Wage,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Ontario,Deloitte Inc.,"TORONTO, ON M5H 0A9",1,High Wage,0213,Computer and information systems managers
Ontario,Deloitte LLP,"TORONTO, ON M5H 0A9",1,High Wage,1111,Financial auditors and accountants
Ontario,Dental Corporation of Canada Inc.,"TORONTO, ON M4T 1L9",1,High Wage,0114,Other administrative services managers
Ontario,Detour Gold Corporation,"TORONTO, ON M5L 1E2",1,High Wage,0212,Architecture and science managers
Ontario,Digital Extremes Ltd.,"London, ON N6A 6K2",3,High Wage,2174,Computer programmers and interactive media developers
Ontario,Dnepr Construction Ltd.,"King City, ON L1C 6M8",4,High Wage,7241,Electricians (except industrial and power system)
Ontario,Dr. G. Sauer & Partners Corporation,"Toronto, ON M4S 2C6",4,High Wage,2131,Civil engineers
Ontario,Dr. S. Singh Veterinary Profesional Corporation,"Waterdown, ON L8B 0T7",1,High Wage,3213,Animal health technologists and veterinary technicians
Ontario,Dragados Canada Inc.,"Toronto, ON M5H 1J9",1,High Wage,0711,Construction managers
Ontario,Drayton Theatres Inc.,"Cambridge, ON N1S 2L8",1,High Wage,5131,"Producers, directors, choreographers and related occupations"
Ontario,Dyson Canada Limited,"Toronto, ON M5V 1R2",1,High Wage,0124,"Advertising, marketing and public relations managers"
Ontario,Dystopian Films Ltd.,"Ottawa, ON K4A 1M2",1,High Wage,5131,"Producers, directors, choreographers and related occupations"
Ontario,E.D.S. Contracting & Repair Services Ltd.,"Concord, ON L4K 1A5",2,High Wage,7282,Concrete finishers
Ontario,Egon Zehnder International Inc.,"Toronto, ON M5J 2T3",1,High Wage,1223,Human resources and recruitment officers
Ontario,El Fouly & El Ghandour Dentistry Professional Corporation,"DUNDAS, ON L9H 1V1",1,High Wage,1123,"Professional occupations in advertising, marketing and public relations"
Ontario,Elite Model Management Toronto Inc,"Toronto, ON M5A 1V2",6,High Wage,5232,"Other performers, n.e.c."
Ontario,EMC Corporation of Canada,"Toronto, ON M5H 1T1",1,High Wage,2171,Information systems analysts and consultants
Ontario,Emtec Inc.,"OTTAWA, ON K2L 3H1",1,High Wage,2171,Information systems analysts and consultants
Ontario,"Energi Fenestration Solutions, Ltd.","Woodbridge, ON L4H 1X9",1,High Wage,0013,Senior managers 
Ontario,Expedo Ship Management (Canada) Ltd.,"Oakville, ON L6J 7W5",1,High Wage,2263,Inspectors in public and environmental health and occupational health and safety
Ontario,Federal White Cement Ltd.,"Woodstock, ON N4S 0A8",1,High Wage,0911,Manufacturing managers
Ontario,Fenix Construction and Labour Services Inc.,"Toronto, ON M9B 0A4",1,High Wage,0711,Construction managers
Ontario,Fiera Foods Company,"Toronto, ON M9M 2X5",2,High Wage,2243,Industrial instrument technicians and mechanics
Ontario,Fine Cotton Factory Inc.,"Toronto, ON M1X 1C2",2,High Wage,2233,Industrial engineering and manufacturing technologists and technicians
Ontario,Finecraft Group Inc.,"Toronto, ON M3J 3A4",1,High Wage,7295,Floor covering installers
Ontario,First Canada ULC,"Burlington, ON L7L 6W1",1,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers"
Ontario,Fletcher Bros. Performance Centres Limited,"WATERFORD, ON N0E 1Y0",1,High Wage,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Ontario,Flynn Canada Ltd.,"Mississauga, ON L4V 1K2",1,High Wage,7291,Roofers and shinglers
Ontario,"Free Society.TV, Inc.","Toronto, ON M4M 1C4",1,High Wage,5131,"Producers, directors, choreographers and related occupations"
Ontario,Freedom of Sound Inc.,"Toronto, ON M3J 2M2",1,High Wage,2252,Industrial designers
Ontario,G.N. Gear & Machine Manufacturing Ltd,"Mississauga, ON L5T 2B8",1,High Wage,7237,Welders and related machine operators
Ontario,Gardiner Museum,"Toronto, ON M5S 2C7",1,High Wage,0511,"Library, archive, museum and art gallery managers"
Ontario,Gelato Gelato Inc.,"WOODBRIDGE, ON L4H 3B8",1,High Wage,6322,Cooks
Ontario,General Nutrition Centres Company,"Mississauga, ON L4V 1N3",1,High Wage,0015,Senior managers 
Ontario,George Roque Roofing Corp.,"Hamilton, ON L8L 4B2",3,High Wage,7291,Roofers and shinglers
Ontario,Global & Sembhi Welding Ltd.,"Mississauga, ON L4W 1A1",1,High Wage,7237,Welders and related machine operators
Ontario,Goji Data Inc.,"RICHMOND HILL, ON L4C 2C7",1,High Wage,2281,Computer network technicians
Ontario,Goodyear Napanee,"Napanee, ON K7R 3P5",1,High Wage,0911,Manufacturing managers
Ontario,Green Island Aluminum & Building Renovations,"Toronto, ON M6L 2H8",5,High Wage,7271,Carpenters
Ontario,Griffith Island Club,"Georgian Bluffs, ON N0H 2T0",1,High Wage,0632,Accommodation service managers
Ontario,Gwillimdale Farms Ltd,"Bradford, ON L3Z 2B7",1,High Wage,0125,Other business services managers
Ontario,Hanahreum Mart Inc.,"Richmond Hill, ON L4C 8S7",1,High Wage,6222,Retail and wholesale buyers
Ontario,Hardwood Flooring Planet Inc.,"Vaughan, ON L4K 1W6",1,High Wage,6222,Retail and wholesale buyers
Ontario,Health Treasure Medical Center Inc.,"Ottawa, ON K2J 3Z6",1,High Wage,3112,General practitioners and family physicians
Ontario,High Park/ Locke and Key Productions Ltd.,"Mississauga, ON L5N 2V8",1,High Wage,5241,Graphic designers and illustrators
Ontario,Highbury Canco Corporation,"Leamington, ON N8H 0C3",1,High Wage,7311,Construction millwrights and industrial mechanics
Ontario,Hira Custom Homes Inc.,"CAMBRIDGE, ON N3C 2V4",1,High Wage,7241,Electricians (except industrial and power system)
Ontario,Holiday Films Inc.,"TORONTO, ON M5A 1J2",3,High Wage,5131,"Producers, directors, choreographers and related occupations"
Ontario,"Holt, Renfrew & Co., Limited","Toronto, ON M4W 3B8",1,High Wage,0015,Senior managers 
Ontario,HomeLife Hearts Realty Inc. Brokerage,"Mississauga, ON L5W 1Y5",1,High Wage,1241,Administrative assistants
Ontario,HT Efficiency Inc.,"Concord, ON L4K 1N2",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co"
Ontario,HVAC For Life Inc.,"MISSISSAUGA, ON L5L 5S9",1,High Wage,7233,Sheet metal workers
Ontario,I Barbieri Ltd.,"Toronto, ON M6A 2C6",1,High Wage,6341,Hairstylists and barbers
Ontario,ICC Canada Immigration Solutions Inc.,"Mississauga, ON L5T 1P3",1,High Wage,1221,Administrative officers
Ontario,Igne Ferro Inc.,"Toronto, ON M6E 4V9",1,High Wage,6221,Technical sales specialists 
Ontario,Improtech Ltd,"Toronto, ON M3C 1J5",1,High Wage,2253,Drafting technologists and technicians
Ontario,Indo-Canadian Food Services Inc. o/a Saravanaa Bhavan,"Mississauga, ON L4Z 3L9",4,High Wage,6321,Chefs
Ontario,Industry Diesel & Turbo Service Ltd,"Oakville, ON L6H 6G1",1,High Wage,7312,Heavy
Ontario,Inter State Truck Trailer Repair and Tire Ctr,"Mississauga, ON L4T 1G7",1,High Wage,0015,Senior managers 
Ontario,ITPS (Canada) Ltd.,"London, ON N5V 3Z9",2,High Wage,2271,"Air pilots, flight engineers and flying instructors"
Ontario,J.A.W. Drugs Ltd.,"Oshawa, ON L1G 7Z9",1,High Wage,3112,General practitioners and family physicians
Ontario,Jadidi Dentistry Professional,"Barrie, ON L4N 8G5",1,High Wage,3113,Dentists
Ontario,Jellystone Films Inc,"TORONTO, ON M4M 0A1",1,High Wage,5131,"Producers, directors, choreographers and related occupations"
Ontario,Jensen Hughes Consulting Canada Ltd,"Toronto, ON M9P 3V4",1,High Wage,2141,Industrial and manufacturing engineers
Ontario,Jerry's Skating World,"Markham, ON L3R 4N3",1,High Wage,5243,"Theatre, fashion, exhibit and other creative designers"
Ontario,Jobal Industries Ltd.,"Brampton, ON L6S 5P2",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co"
Ontario,Joon's Therapeutic Massage Spa,"Toronto, ON M2J 1E7",1,High Wage,3236,Massage therapists
Ontario,Julie Charbonneau Design Inc.,"Toronto, ON M5T 1R5",1,High Wage,5242,Interior designers and interior decorators
Ontario,K.C. Badminton Club Inc.,"Markham, ON L3R 5B2",1,High Wage,5252,Coaches
Ontario,Kingston Collision Cente Inc,"Kingston, ON K7K 6C4",1,High Wage,7322,Motor vehicle body repairers
Ontario,Kinton Ramen 7 Inc.,"Toronto, ON M5T 1R9",1,High Wage,6321,Chefs
Ontario,Klaro Inc.,"MARKHAM, ON L6C 3G7",1,High Wage,0015,Senior managers 
Ontario,Knape & Vogt Canada Inc.,"Kitchener, ON N2C 2G3",1,High Wage,1221,Administrative officers
Ontario,Kognitiv Corporation,"Toronto, ON M5V 2H1",1,High Wage,0015,Senior managers 
Ontario,Koni Ameri Tech Services (Canada) Inc.,"Toronto, ON M9W 5Z8",1,High Wage,1241,Administrative assistants
Ontario,KPMG LLP,"Toronto, ON M5H 2S5",1,High Wage,1111,Financial auditors and accountants
Ontario,La Bakeria Due Inc.,"Toronto, ON M5V 3H3",1,High Wage,6321,Chefs
Ontario,Lalu 4569 Kingston Inc.,"Markham, ON L3T 7X8",1,High Wage,0013,Senior managers 
Ontario,Lalu Dufferin Center Corp.,"Markham, ON L3T 7X8",1,High Wage,0013,Senior managers 
Ontario,Lang Management,"Etobicoke, ON M8Z 0B9",3,High Wage,5232,"Other performers, n.e.c."
Ontario,Legend Mining Inc,"Sudbury, ON P3E 5P5",1,High Wage,0811,Managers in natural resources production and fishing
Ontario,Letar Inc.,"Concord, ON L4K 5B3",1,High Wage,2233,Industrial engineering and manufacturing technologists and technicians
Ontario,Limen Access Scaffold Corp.,"TORONTO, ON M3J 1Z9",4,High Wage,7281,Bricklayers
Ontario,Limen Concrete Finishing Corp.,"TORONTO, ON M3J 1Z9",2,High Wage,7281,Bricklayers
Ontario,Limen Masonry 2013 Ltd,"TORONTO, ON M3J 1Z9",3,High Wage,7271,Carpenters
Ontario,Limen Restoration Corp.,"TORONTO, ON M3J 1Z9",3,High Wage,7281,Bricklayers
Ontario,Linamar Corporation,"Guelph, ON N1H 1C5",22,High Wage,7231,Machinists and machining and tooling inspectors
Ontario,Litem Legal Services Professional Corporation,"TORONTO, ON M3J 3L5",1,High Wage,1221,Administrative officers
Ontario,Longyuan Canada Renewables Ltd.,"TORONTO, ON M5H 3Y2",1,High Wage,0013,Senior managers 
Ontario,Lopes Limited,"Coniston, ON P0M 1M0",1,High Wage,2253,Drafting technologists and technicians
Ontario,Luxury Carpentry Corp.,"Toronto, ON M6N 2C3",2,High Wage,7271,Carpenters
Ontario,M&S Consulting Education International Ltd.,"Toronto, ON M3J 2M2",1,High Wage,4033,Educational counsellors
Ontario,M.J. Schiefer Holdings Inc. o/a Amadio's Pizza,"Mississauga, ON L5G 4S4",1,High Wage,0631,Restaurant and food service managers
Ontario,MagCan Plastic Inc.,"Brampton, ON L6T 5P3",1,High Wage,1221,Administrative officers
Ontario,Mantor Landscape Limited,"Toronto, ON M3J 2C6",1,High Wage,7281,Bricklayers
Ontario,Manulife Financial Corporation,"Toronto, ON M4W 1E5",1,High Wage,0013,Senior managers 
Ontario,Marble Trend LTD.,"North York, ON M3N 1W5",1,High Wage,2151,Architects
Ontario,Marketing Research and Intelligence Association,"TORONTO, ON M4T 1L9",1,High Wage,6221,Technical sales specialists 
Ontario,Marquis Entertainment Inc.,"Toronto, ON M5H 4E8",1,High Wage,5135,Actors and comedians
Ontario,Martinrea International Inc.,"Vaughan, ON L4K 5B2",1,High Wage,2243,Industrial instrument technicians and mechanics
Ontario,Martinrea Metallic Canada Inc.,"Vaughan, ON L4K 5B8",1,High Wage,7301,"Contractors and supervisors, mechanic trades"
Ontario,Massiv Die-Form,"Aurora, ON L4G 7K1",1,High Wage,2232,Mechanical engineering technologists and technicians
Ontario,Mastrandrea Commercial Bakeries Ltd,"Toronto, ON M5V 1M5",1,High Wage,6321,Chefs
Ontario,Matawa First Nations Management,"Thunder Bay, ON P7B 2A9",2,High Wage,4021,College and other vocational instructors
Ontario,Meet the Darlings Productions Inc.,"Ancaster, ON L9G 2X1",2,High Wage,5131,"Producers, directors, choreographers and related occupations"
Ontario,Metal Tronics Inc.,"Mississauga, ON L4V 1L2",1,High Wage,7384,"Other trades and related occupations, n.e.c."
Ontario,Millworks Custom Manufacturing (2001) Inc,"Toronto, ON M6M 4M7",1,High Wage,1215,"Supervisors, supply chain, tracking and scheduling co"
Ontario,Mississauga Salt & Pepper Restaurant Inc.,"Mississauga, ON L5N 7X1",1,High Wage,6322,Cooks
Ontario,mobileLIVE Inc.,"TORONTO, ON M5H 1J8",1,High Wage,2174,Computer programmers and interactive media developers
Ontario,Mood and Anxiety Disorder Inc.,"Toronto, ON M4W 2N4",1,High Wage,3111,Specialist physicians
Ontario,Mrtazzy Motorsports Corp,"Milton, ON L9T 5B6",3,High Wage,7321,"Automotive service technicians, truck and bus mechanics and mechanical repairers"
Ontario,Multitech Contracting 2000 Inc,"Concord, ON L4K 4J9",2,High Wage,7272,Cabinetmakers
Ontario,Naan Bar Inc.,"TORONTO, ON M2K 1E6",1,High Wage,6321,Chefs
Ontario,Narang Sales Corporation,"Etobicoke, ON M9V 1A7",1,High Wage,0124,"Advertising, marketing and public relations managers"
Ontario,NAV Canada,"Ottawa, ON K1P 5L6",3,High Wage,2272,Air traffic controllers and related occupations
