Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name
Alberta,1967692 Alberta Ltd,"EDMONTON, AB T6E 5T5",1,Low Wage,6311,Food service supervisors
Alberta,1981433 Alberta Ltd. o/a Smitty's Restaurant,"Taber, AB T1G 2B1",1,Low Wage,6311,Food service supervisors
Alberta,1983167 Alberta Ltd. o/a Mary Browns,"RED EARTH CREEK, AB T0G 1X0",2,Low Wage,6311,Food service supervisors
Alberta,1990644 Alberta Inc,"STAND OFF, AB T0L 1Y0",1,Low Wage,6211,Retail sales supervisors
Alberta,1993849 Alberta Ltd.,"Calgary, AB T1Y 7G6",1,Low Wage,6311,Food service supervisors
Alberta,1995602 Alberta Ltd,"EDMONTON, AB T5Y 2M9",1,Low Wage,6311,Food service supervisors
Alberta,1997916 Alberta Ltd.,"EDMONTON, AB T6H 4M6",1,Low Wage,6211,Retail sales supervisors
Alberta,2012934 Alberta Ltd. o/a Dairy Queen,"Bonnyville, AB T9N 1A4",1,Low Wage,6311,Food service supervisors
Alberta,2016025 Alberta Ltd,"Barrhead, AB T7N 1N5",1,Low Wage,6211,Retail sales supervisors
Alberta,2018663 Alberta Ltd.,"Calgary, AB T2G 0S7",1,Low Wage,6322,Cooks
Alberta,2019714 Alberta Ltd,"Canmore, AB T1W 1N6",1,Low Wage,6211,Retail sales supervisors
Alberta,2025082 Alberta Ltd,"EDMONTON, AB T6V 1K6",1,Low Wage,6311,Food service supervisors
Alberta,2026466 Alberta Inc.,"Wabamun, AB T0E 2K0",1,Low Wage,6322,Cooks
Alberta,2048010 Alberta Ltd.,"EDMONTON, AB T6K 3S4",1,Low Wage,6311,Food service supervisors
Alberta,2052744 Alberta Ltd,"Rocky Mountain House, AB T4T 1V8",1,Low Wage,6322,Cooks
Alberta,2052823 Alberta Ltd,"Edmonton, AB T5P 4X7",2,Low Wage,6322,Cooks
Alberta,2054135 Alberta Ltd.,"Medicine Hat, AB T1A 2V6",1,Low Wage,6311,Food service supervisors
Alberta,2055758 Alberta Ltd.,"EDMONTON, AB T6T 0H7",1,Low Wage,6311,Food service supervisors
Alberta,2057135 Alberta Ltd. o/a COBS Bread,"Grande Prairie, AB T8V 3B1",1,Low Wage,6332,Bakers
Alberta,2059176 Alberta Inc.,"Grande Prairie, AB T8V 3X9",1,Low Wage,6311,Food service supervisors
Alberta,2062158 Alberta Inc o/a Rosies in the Park,"Sherwood Park, AB T8A 4E3",2,Low Wage,6322,Cooks
Alberta,2068886 Alberta Ltd. o/a Marcos Famous,"EDMONTON, AB T5K 1M9",1,Low Wage,6311,Food service supervisors
Alberta,2072255 Alberta Ltd,"Wetaskiwin, AB T9A 0S3",1,Low Wage,6332,Bakers
Alberta,424932 Alberta Ltd,"Calgary, AB T3A 0Z9",1,Low Wage,6311,Food service supervisors
Alberta,496303 Alberta Ltd,"ONOWAY, AB T0E 1V0",2,Low Wage,6311,Food service supervisors
Alberta,500162 Alberta Ltd. o/a Lake Louise Village Grill & Bar,"LAKE LOUISE, AB T0L 1E0",1,Low Wage,6322,Cooks
Alberta,508343 Alberta Inc,"Valleyview, AB T0H 3N0",1,Low Wage,6311,Food service supervisors
Alberta,510515 Alberta Ltd,"Bruderheim, AB T0B 0S0",1,Low Wage,6311,Food service supervisors
Alberta,521499 Alberta Ltd,"County of Grande Prairie, AB T8X 0G4",1,Low Wage,6211,Retail sales supervisors
Alberta,546879 Alberta Inc,"CALGARY, AB T3A 5Z2",1,Low Wage,6315,Cleaning supervisors
Alberta,592365 Alberta Ltd,"LETHBRIDGE, AB T1J 1Z9",1,Low Wage,6322,Cooks
Alberta,627748 Alberta Ltd. O/a Nomiya Noodle Bar,"EDMONTON, AB T6R 0R1",1,Low Wage,6322,Cooks
Alberta,640988 Alberta Ltd o/a Aspen Motor Inn & DV Food Store,"Drayton Valley, AB T7A 1M4",1,Low Wage,6211,Retail sales supervisors
Alberta,649541 Alberta Inc,"Edmonton, AB T5A 5B5",1,Low Wage,6311,Food service supervisors
Alberta,650129 Alberta Inc,"Drumheller, AB T0J 0Y0",1,Low Wage,6311,Food service supervisors
Alberta,662642 Alberta Ltd,"Cold Lake, AB T9M 1P1",3,Low Wage,6322,Cooks
Alberta,707855 Alberta Ltd,"Edmonton, AB T5H 3B5",1,Low Wage,6311,Food service supervisors
Alberta,731273 Alberta Ltd,"Fort McMurray, AB T9K 1P1",2,Low Wage,6311,Food service supervisors
Alberta,738172 Alberta Ltd,"Calgary, AB T3A 6K6",1,Low Wage,6211,Retail sales supervisors
Alberta,768096 Alberta Ltd. o/a Jumbo Dim Sum & Dining,"Edmonton, AB T5P 4P2",2,Low Wage,6322,Cooks
Alberta,779219 Alberta Ltd.,"Calgary, AB T2W 3E8",1,Low Wage,6311,Food service supervisors
Alberta,788982 Alberta Ltd.,"EDMONTON, AB T6E 4C8",2,Low Wage,6322,Cooks
Alberta,797723 Alberta Ltd,"Edmonton, AB T5L 3P9",1,Low Wage,6211,Retail sales supervisors
Alberta,7-Eleven Canada Inc.  o/a 7-Eleven Store,"CALGARY, AB T2Y 1W1",6,Low Wage,6211,Retail sales supervisors
Alberta,801962 Alberta Ltd o/a Fargos on Capilano,"Edmonton, AB T6A 3Y6",1,Low Wage,6322,Cooks
Alberta,840584 Alberta Ltd,"Calgary, AB T2K 1B2",1,Low Wage,6211,Retail sales supervisors
Alberta,855782 Alberta Ltd,"Edmonton, AB T5A 5B5",3,Low Wage,6311,Food service supervisors
Alberta,861699 Alberta Ltd.,"CROSSFIELD, AB T0M 0S0",1,Low Wage,6211,Retail sales supervisors
Alberta,925134 Alberta Ltd. o/a Lacorey Quick Stop,"Lacorey, AB T0A 2E0",1,Low Wage,6211,Retail sales supervisors
Alberta,930786 Alberta Ltd,"Grande Prairie, AB T8W 0C7",1,Low Wage,6211,Retail sales supervisors
Alberta,956396 Alberta Ltd,"Calgary, AB T2J 3V1",1,Low Wage,6311,Food service supervisors
Alberta,956716 Alberta Inc o/a Thai Express,"Calgary, AB T2P 3Y6",1,Low Wage,6311,Food service supervisors
Alberta,974361 Alberta Inc o/a Executive Drywall,"Edmonton, AB T6N 1A8",4,Low Wage,7284,"Plasterers, drywall installers and finishers and lathers"
Alberta,9866981 Canada Ltd.,"Calgary, AB T2J 7C4",1,Low Wage,6211,Retail sales supervisors
Alberta,9929215 Canada Inc.,"COCHRANE, AB T4C 1B8",1,Low Wage,7271,Carpenters
Alberta,997072 Alberta Ltd.,"Leduc, AB T9E 8B7",1,Low Wage,6313,"Accommodation, travel, tourism and related services supervisors"
Alberta,998151 Alberta Ltd o/a Cleanrite Services,"Medicine Hat, AB T1A 8E8",1,Low Wage,6315,Cleaning supervisors
Alberta,A Cappella Fine Foods Ltd,"EDMONTON, AB T5L 4K5",2,Low Wage,6322,Cooks
Alberta,Abba 96 Inc,"Sturgeon County, AB T8T 0C3",1,Low Wage,6731,Light duty cleaners
Alberta,ABC Group Hotels Ltd,"Hinton, AB T7V 0A7",1,Low Wage,6312,Executive housekeepers
Alberta,Aber Inc.,"Fort McMurray, AB T9K 1P1",1,Low Wage,6311,Food service supervisors
Alberta,Acron Roofing Systems Inc,"Edmonton, AB T5L 2T1",6,Low Wage,7291,Roofers and shinglers
Alberta,Airdrie 73 Inc o/a Pizza 73,"EDMONTON, AB T5V 0C8",1,Low Wage,6311,Food service supervisors
Alberta,Ajamac Management Ltd,"EDMONTON, AB T5T 6A9",1,Low Wage,6311,Food service supervisors
Alberta,Akdeniz Brothers Flooring Ltd.,"CALGARY, AB T3K 0P4",1,Low Wage,7295,Floor covering installers
Alberta,Alex Holdings Ltd.,"Jasper, AB T0E 1E0",1,Low Wage,6322,Cooks
Alberta,All Canadian Janitorial Ltd,"Chestermere, AB T1X 1E9",1,Low Wage,6315,Cleaning supervisors
Alberta,Aman Brar Cleaning Ltd.,"CALGARY, AB T3J 4S8",2,Low Wage,6315,Cleaning supervisors
Alberta,Anatolia Turkish Food Import Export Ltd.,"Calgary, AB T2G 1R7",1,Low Wage,6322,Cooks
Alberta,Anzac Prime Gas Ltd.,"EDMONTON, AB T6G 0M4",1,Low Wage,6211,Retail sales supervisors
Alberta,Barta Beti Holdings Ltd.,"BEAVERLODGE, AB T0H 0C0",1,Low Wage,6315,Cleaning supervisors
Alberta,Basha International Foods Inc,"Calgary, AB T1Y 7K7",1,Low Wage,6211,Retail sales supervisors
Alberta,Bikaner Sweets & Bakery Ltd,"CALGARY, AB T3J 0P6",1,Low Wage,6311,Food service supervisors
Alberta,Black Belt Jung's Taekwondo Ltd,"Calgary, AB T2W 4J3",1,Low Wage,5254,"Program leaders and instructors in recreation, sport and fitness"
Alberta,Bos Scapes Inc.,"Coaldale, AB T1M 1M6",4,Low Wage,8612,Landscaping and grounds maintenance labourers
Alberta,Bossi Construction Ltd.,"CALGARY, AB T2T 5R9",1,Low Wage,7271,Carpenters
Alberta,Both's Custom Works Ltd.,"PONOKA, AB T4J 1R2",1,Low Wage,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Alberta,BPR Chinook Ltd,"Calgary, AB T2W 3M5",1,Low Wage,6322,Cooks
Alberta,Bright Horizons Childcare Ada Blvd Ltd.,"Edmonton, AB T5B 4E4",1,Low Wage,4214,Early childhood educators and assistants
Alberta,Brinker Canadian Restaurant Company ULC,"EDMONTON, AB T9E 0V3",2,Low Wage,6322,Cooks
Alberta,Burger Boy Ltd,"Red Deer, AB T4N 6B8",1,Low Wage,6311,Food service supervisors
Alberta,Cameron Bay Holdings Inc,"Ponoka, AB T4J 1J8",4,Low Wage,6311,Food service supervisors
Alberta,Canmore Community Daycare Society,"Canmore, AB T1W 2H5",1,Low Wage,4214,Early childhood educators and assistants
Alberta,Cardinal Automotive Repair Shop Ltd.,"CALGARY, AB T2B 3H2",1,Low Wage,1241,Administrative assistants
Alberta,Castle Hospitality Group Ltd. o/a Ranchers Castle,"Ponoka, AB T4J 1J8",2,Low Wage,6322,Cooks
Alberta,Champeer DQ Ltd,"Edmonton, AB T6W 2P3",1,Low Wage,6311,Food service supervisors
Alberta,Chatters Assetco Ltd.,"Red Deer County, AB T4S 0K7",4,Low Wage,6341,Hairstylists and barbers
Alberta,Chatters Limited Partnership o/a Chatters Salon,"Red Deer County, AB T4S 0K7",8,Low Wage,6341,Hairstylists and barbers
Alberta,Chez Max Ltd.,"Fort McMurray, AB T9H 4H1",2,Low Wage,6322,Cooks
Alberta,Chiles Sandblasting & Painting Ltd.,"Red Deer, AB T4P 2L8",1,Low Wage,6732,Specialized cleaners
Alberta,China Ben Restaurant Ltd,"RED DEER, AB T4P 1X7",1,Low Wage,6311,Food service supervisors
Alberta,Chinook River Sports Ltd o/a Chinook Rafting,"Banff, AB T1L 1E3",4,Low Wage,5254,"Program leaders and instructors in recreation, sport and fitness"
Alberta,Chixking Fast Food,"Wabasca, AB T0G 2K0",2,Low Wage,6322,Cooks
Alberta,Cleaver Holdings Ltd.,"Calgary, AB T2S 0B2",2,Low Wage,6322,Cooks
Alberta,Coast Interior Corp.,"Calgary, AB T2E 6P2",1,Low Wage,1241,Administrative assistants
Alberta,Cold Lake Restaurant Limited Partnership  o/a Boston Pizza,"EDMONTON, AB T6E 6E6",1,Low Wage,6311,Food service supervisors
Alberta,Comida Taqueria Ltd,"Calgary, AB T2R 1H7",1,Low Wage,6322,Cooks
Alberta,Concrete Solutions Inc,"Calgary, AB T2C 2B5",1,Low Wage,7295,Floor covering installers
Alberta,Conshea Enterprises Ltd.,"AIRDRIE, AB T4A 0K9",2,Low Wage,6322,Cooks
Alberta,Contemporary Coachworks Ltd.,"Calgary, AB T2E 8B7",1,Low Wage,0651,"Managers in customer and personal services, n.e.c."
Alberta,Crowbar Lounge Inc,"COLEMAN, AB T0K 0M0",1,Low Wage,6322,Cooks
Alberta,Crowfoot Bottle Depot Inc,"Calgary, AB T3G 4B7",1,Low Wage,7452,Material handlers
Alberta,Crown Bee Productions Ltd.,"EDMONTON, AB T6W 2P5",1,Low Wage,5133,Musicians and singers
Alberta,Cucina Holdings Ltd,"ROCKY MOUNTAIN HOUSE, AB T4B 0B1",1,Low Wage,6322,Cooks
Alberta,Della Siega Enterprises Ltd,"Olds, AB T4H 0A2",1,Low Wage,6211,Retail sales supervisors
Alberta,Dorscheid Group Ltd. o/a Tim Hortons,"GRAND PRAIRIE, AB T8W 2M8",4,Low Wage,6311,Food service supervisors
Alberta,Doyle's Pub Ltd o/a Doyle's Pub,"EDMONTON, AB T5Y 2M4",1,Low Wage,6322,Cooks
Alberta,DR Land & Cattle Ltd,"Esther, AB T0J 1H0",1,Low Wage,8252,"Agricultural service contractors, farm supervisors and specialized livestock workers"
Alberta,Drayton Valley Subway Ltd,"Drayton Valley, AB T7A 1S3",1,Low Wage,6311,Food service supervisors
Alberta,Earthlings Inc,"Lethbridge, AB T1K 7E2",1,Low Wage,8612,Landscaping and grounds maintenance labourers
Alberta,Ebisu Banff Ltd o/a Japanese Restaurant Miki,"Banff, AB T1L 1E2",1,Low Wage,6322,Cooks
Alberta,"Eliza DeJongh, Len Evenson","EDMONTON, AB T5N 0J1",1,Low Wage,4412,"Home support workers, housekeepers and related occupations"
Alberta,Ellerslie Chicken Foods Inc.,"EDMONTON, AB T5S 2X4",3,Low Wage,6311,Food service supervisors
Alberta,Emkay H Associates Ltd. a/o Papa John's Pizza,"EDMONTON, AB T5Z 3A4",1,Low Wage,6311,Food service supervisors
Alberta,Eskimo Auto Repair Ltd,"Edmonton, AB T5A 0B9",1,Low Wage,7612,Other trades helpers and labourers
Alberta,Exalta 21 Inc.,"Banff, AB T1L 1C1",1,Low Wage,6313,"Accommodation, travel, tourism and related services supervisors"
Alberta,Fernie Burger Company Inc.,"Lethbridge, AB T1H 2M6",2,Low Wage,6311,Food service supervisors
Alberta,First Rate Enterprises Ltd o/a Tim Hortons,"CALGARY, AB T2C 1R2",1,Low Wage,6311,Food service supervisors
Alberta,Five 5s Ltd.,"Edmonton, AB T5X 4N9",1,Low Wage,6311,Food service supervisors
Alberta,Five Star Construction Ltd.,"AB BEACH, AB T0E 0A1",1,Low Wage,7291,Roofers and shinglers
Alberta,Fluent Home Ltd,"EDMONTON, AB T6E 4B9",11,Low Wage,6623,Other sales related occupations
Alberta,Four Play In The Park Ltd.,"Sherwood Park, AB T8B 1K4",3,Low Wage,6322,Cooks
Alberta,Fox Creek Developments 2011 Ltd,"FOX CREEK, AB T0H 1P0",1,Low Wage,6211,Retail sales supervisors
Alberta,Frontera Recruiting Solutions Inc.,"Lethbridge, AB T1K 1G2",1,Low Wage,1241,Administrative assistants
Alberta,Ft. McMurray Barbershops Limited,"Ft. McMurray, AB T9K 1S6",1,Low Wage,6341,Hairstylists and barbers
Alberta,Fun City Day Care Co Ltd.,"EDMONTON, AB T5A 4W9",2,Low Wage,4214,Early childhood educators and assistants
Alberta,G S Granite Ltd,"EDMONTON, AB T6B 2N7",1,Low Wage,1521,Shippers and receivers
Alberta,Galaxy Granite Ltd,"Calgary, AB T2E 6N2",1,Low Wage,9414,"Concrete, clay and stone forming operators"
Alberta,Gerbenco Holdings Ltd,"Fort McMurray, AB T9H 3R2",3,Low Wage,0631,Restaurant and food service managers
Alberta,Glass Projects Ltd.,"CALGARY, AB T2K 1Y6",1,Low Wage,1241,Administrative assistants
Alberta,Gow-Woo Food Services Ltd,"Lloydminster, AB T9V 2G6",3,Low Wage,6311,Food service supervisors
Alberta,GP Landscaping Ltd,"Grande Prairie, AB T8W 5B5",1,Low Wage,0822,Managers in horticulture
Alberta,Grande Prairie Cash & Carry Furniture Ltd,"GRANDE PRAIRIE, AB T8V 0R3",1,Low Wage,6211,Retail sales supervisors
Alberta,Gratitude Beauty Inc.,"CALGARY, AB T2L 1K8",1,Low Wage,6211,Retail sales supervisors
Alberta,Great Events Catering Inc.,"Calgary, AB T2H 0X6",1,Low Wage,6311,Food service supervisors
Alberta,Guru Restaurant & Bar Ltd o/a Guru Fine Indian Restaurant,"Edmonton, AB T5S 1T9",1,Low Wage,6322,Cooks
Alberta,H&H Family and Foods Ltd,"Calgary, AB T3R 0A1",1,Low Wage,6322,Cooks
Alberta,Harvest Four Inc.,"CALGARY, AB T3L 0B8",1,Low Wage,6311,Food service supervisors
Alberta,Heritage Nurseries Ltd,"Sturgeon County, AB T8T 0J2",4,Low Wage,8612,Landscaping and grounds maintenance labourers
Alberta,Hightain Group Corp.,"CALGARY, AB T2S 0A9",1,Low Wage,6211,Retail sales supervisors
Alberta,HTE Investments LTd.,"CALGARY, AB T3H 5P8",1,Low Wage,6311,Food service supervisors
Alberta,I Dream of Pizza Ltd.,"Sherwood Park, AB T8A 4E7",1,Low Wage,6322,Cooks
Alberta,Ikemen Group Ltd.,"Calgary, AB T2N 1V5",1,Low Wage,6311,Food service supervisors
Alberta,Ital Canadian Meats Ltd.,"Edmonton, AB T5H 2E1",1,Low Wage,9462,"Industrial butchers and meat cutters, poultry preparers and related workers"
Alberta,J&G International Trading Ltd.,"Tofield, AB T0B 4J0",1,Low Wage,6211,Retail sales supervisors
Alberta,Japonais Bistro Inc,"EDMONTON, AB T5K 0N7",3,Low Wage,6322,Cooks
Alberta,Jas Alberta Ltd.,"CALGARY, AB T2P 3H6",1,Low Wage,6311,Food service supervisors
Alberta,Jelly Modern Doughnuts Inc,"Calgary, AB T2R 1J6",1,Low Wage,6311,Food service supervisors
Alberta,Jensen Contract Flooring Ltd,"Big Valley, AB T0J 0G0",3,Low Wage,7283,Tilesetters
Alberta,Jerusalem Shawarma and Bakery Inc,"CALGARY, AB T3K 5P4",1,Low Wage,6311,Food service supervisors
Alberta,Jerusalem Shawarma Inc,"Calgary, AB T2M 0H9",3,Low Wage,6322,Cooks
Alberta,JH Food & Development Ltd. o/a Sakura Sushi & Grill,"Cochrane, AB T4C 0W5",1,Low Wage,6322,Cooks
Alberta,Jjam Management (1987) Ltd. o/a Tim Hortons,"Edmonton, AB T6R 3L6",8,Low Wage,6311,Food service supervisors
Alberta,JK Bakery Ltd,"CANMORE, AB T1W 1P6",1,Low Wage,6311,Food service supervisors
Alberta,J-Man Enterprises Ltd,"Spruce Grove, AB T7X 3X3",2,Low Wage,6311,Food service supervisors
Alberta,Josun Enterprise Ltd. o/a Izumi Yokozuna Sushi House,"Calgary, AB T2W 4X9",1,Low Wage,6322,Cooks
Alberta,Judicious Professional Solutions Inc,"Edmonton, AB T5H 0X3",1,Low Wage,6623,Other sales related occupations
Alberta,Jvoctavo Limited,"Calgary, AB T3R 0S5",1,Low Wage,6731,Light duty cleaners
Alberta,JXZ Food Ltd,"CALGARY, AB T2G 2B9",1,Low Wage,6311,Food service supervisors
Alberta,K.S.Somers Enterprises o/a McDonald's Restaurant,"Canmore, AB T1W 2T9",6,Low Wage,6311,Food service supervisors
Alberta,KAMTILE LTD,"CALGARY, AB T2X 0V9",3,Low Wage,7284,"Plasterers, drywall installers and finishers and lathers"
Alberta,Kar Klean (2012) Ltd o/a Dr. Kar Klean,"Edmonton, AB T5M 2Z4",1,Low Wage,6315,Cleaning supervisors
Alberta,Kenbak Enterprise Ltd,"EDMONTON, AB T5T 4J5",2,Low Wage,6311,Food service supervisors
Alberta,Kingfisher Liquor Store Inc.,"CHESTERMERE, AB T1X 1A9",1,Low Wage,6211,Retail sales supervisors
Alberta,KVS Fries Ltd o/a New York Fries,"EDMONTON, AB T5J 2Y7",1,Low Wage,6311,Food service supervisors
Alberta,Legacy Promise Partners Inc o/a Tim Hortons,"Wetaskiwin, AB T9A 2E8",2,Low Wage,6332,Bakers
Alberta,Lethbridge Caterers Ltd.,"LETHBRIDGE, AB T1H 5L1",1,Low Wage,6311,Food service supervisors
Alberta,Liquor XS Inc.,"Edmonton, AB T6K 4A2",2,Low Wage,6211,Retail sales supervisors
Alberta,Little Paws Day Home Inc.,"Calgary, AB T3H 0C3",2,Low Wage,4214,Early childhood educators and assistants
Alberta,Lonada Investments Co Ltd,"High Level, AB T0H 1Z0",1,Low Wage,6322,Cooks
Alberta,Ludy's Cake Shop Ltd,"Edmonton, AB T5E 1J8",1,Low Wage,6332,Bakers
Alberta,M Rehman Management Inc.  o/a Mary Brown's Chicken,"Calgary, AB T2G 2A4",1,Low Wage,6311,Food service supervisors
Alberta,M&BD Alberta Ltd.,"Fort McMurray, AB T9H 4V2",1,Low Wage,6211,Retail sales supervisors
Alberta,Mansha Management Inc o/a Shell,"BRAGG CREEK, AB T0L 0K0",1,Low Wage,6211,Retail sales supervisors
Alberta,McMurray Mediterranean Ltd.  o/a Cedars Bakery,"Fort McMurray, AB T9H 0G1",1,Low Wage,6331,"Butchers, meat cutters and fishmongers "
Alberta,Mercado's Bakery Ltd.,"Edmonton, AB T6K 4A2",1,Low Wage,6332,Bakers
Alberta,Mikado Restaurant Ltd,"Edmonton, AB T5J 4X9",1,Low Wage,6311,Food service supervisors
Alberta,Milsap Enterprises Ltd,"Calgary, AB T2Z 4C9",4,Low Wage,6311,Food service supervisors
Alberta,Motco Holdings Ltd,"Edson, AB T7E 1V4",1,Low Wage,7334,"Motorcycle, all"
Alberta,MSGFROM Distribution and Sales Ltd. o/a Canadian Tire,"High Level, AB T0H 1Z0",8,Low Wage,6211,Retail sales supervisors
Alberta,Mugs and Dough,"Manning, AB T0H 2M0",1,Low Wage,6311,Food service supervisors
Alberta,Mutsumi Enterprises Canada Ltd,"Banff, AB T1L 1B2",1,Low Wage,6313,"Accommodation, travel, tourism and related services supervisors"
Alberta,N & U Holdings Inc o/a Husky Handwash,"SHERWOOD PARK, AB T8B 1H1",2,Low Wage,6211,Retail sales supervisors
Alberta,Narsangvir Inc.,"Drayton Valley, AB T7A 1S9",1,Low Wage,6311,Food service supervisors
Alberta,Nello's Fine Italian Dining Ltd,"St Albert, AB T8N 5Z1",2,Low Wage,6322,Cooks
Alberta,Nho Saigon Inc,"Calgary, AB T2T 1Z7",1,Low Wage,6311,Food service supervisors
Alberta,Noodle King Vietnamese Restaurant Ltd.,"AIRDRIE, AB T4B 3G2",2,Low Wage,6311,Food service supervisors
Alberta,Northland Properties Corporations o/a Denny's Restaurant,"Calgary, AB T2H 0B8",4,Low Wage,6311,Food service supervisors
Alberta,O GAM Food Corporation,"CALGARY, AB T2H 0K1",1,Low Wage,6311,Food service supervisors
Alberta,Oishii Buffet Inc,"Calgary, AB T2C 4E4",1,Low Wage,6311,Food service supervisors
Alberta,Ottewell Day Care Ltd.,"Edmonton, AB T6A 1E9",1,Low Wage,4214,Early childhood educators and assistants
Alberta,Park Hinton Travel Centre Ltd. o/a Ranchers Sports Bar & Grill,"Hinton, AB T7V 2A1",1,Low Wage,6322,Cooks
Alberta,Peking Dragon Restaurant Inc,"CALGARY, AB T2S 0B3",1,Low Wage,6322,Cooks
Alberta,Pennypacker Restaurant Consortium Inc.,"Edmonton, AB T5S 1R5",4,Low Wage,6322,Cooks
Alberta,Perash Enterprises Ltd,"Edmonton, AB T5T 1L6",2,Low Wage,6311,Food service supervisors
Alberta,Pho Mai Vietnamese Noodle House,"Okotoks, AB T1S 0B2",1,Low Wage,6322,Cooks
Alberta,Polcan Meat Products and Delicatessen,"Calgary, AB T2H 1M8",1,Low Wage,6322,Cooks
Alberta,Preferred Personnel of Canada Inc,"EDMONTON, AB T5S  1R",1,Low Wage,1422,Data entry clerks
Alberta,Prohibition Freehouse Inc.,"Calgary, AB T2N 1X7",1,Low Wage,0631,Restaurant and food service managers
Alberta,RDSM2 Enterprises Ltd.,"RED DEER, AB T4P 1A8",2,Low Wage,6322,Cooks
Alberta,Red Deer 73 Inc,"EDMONTON, AB T5V 0C8",1,Low Wage,6311,Food service supervisors
Alberta,Renzo Group Inc. o/a Tim Hortons,"HINTON, AB T7V 1L1",4,Low Wage,6311,Food service supervisors
Alberta,Restaurex Corporation o/a Subway,"Sherwood Park, AB T8H 0B8",1,Low Wage,0631,Restaurant and food service managers
Alberta,Rock Ridge Dairy Ltd.,"Ponoka, AB T4J 1R3",1,Low Wage,9461,"Process control and machine operators, food, beverage and associated products processing"
Alberta,Rose Building Maintenance Ltd,"ST ALBERT, AB T8N 2X4",2,Low Wage,1241,Administrative assistants
Alberta,Royal India Cuisine Inc.,"Calgary, AB T2P 0H3",1,Low Wage,6322,Cooks
Alberta,Rundlestone Resorts Inc,"Banff, AB T1L 1B2",1,Low Wage,6315,Cleaning supervisors
Alberta,RVVR Corporation o/a Edo Japan,"Edmonton, AB T6N 0A1",1,Low Wage,6322,Cooks
Alberta,S.M Logistics Inc.,"Edmonton, AB T6T 0L3",1,Low Wage,1241,Administrative assistants
Alberta,Saggi Holdings Inc. o/a Tandoori Fuzion,"ST. ALBERT, AB T8N 5J1",1,Low Wage,6322,Cooks
Alberta,Sahi's Enterprises Ltd.,"Calgary, AB T3R 1P8",1,Low Wage,6311,Food service supervisors
Alberta,Salma 786 Foods Ltd. o/a Mary Brown's Kitchen,"AIRDRIE, AB T4A 0K9",1,Low Wage,6311,Food service supervisors
Alberta,Sarr Foods Inc,"CALGARY, AB T2J 0N2",1,Low Wage,6311,Food service supervisors
Alberta,SB Flower Wholesale Company Ltd.,"Calgary, AB T2N 3R7",1,Low Wage,5244,Artisans and craftspersons
Alberta,Selina Pan Professional Corporation,"Calgary, AB T2E 1L7",1,Low Wage,1311,Accounting technicians and bookkeepers
Alberta,Seniore's Pizza Ltd.,"Calgary, AB T3K 2M9",1,Low Wage,6311,Food service supervisors
Alberta,Shaganappi Grocers Ltd,"Calgary, AB T3E 0C3",1,Low Wage,6311,Food service supervisors
Alberta,Shan Drywall Ltd.,"Calgary, AB T3J 0A9",2,Low Wage,7284,"Plasterers, drywall installers and finishers and lathers"
Alberta,Shawarma & Falafel City Corporation,"Calgary, AB T2N 3P8",1,Low Wage,6311,Food service supervisors
Alberta,Shining Mountain Enterprises Ltd,"Calgary, AB T2Z 7W7",1,Low Wage,6322,Cooks
Alberta,Sho Inc.,"Calgary, AB T2M 0A1",1,Low Wage,6311,Food service supervisors
Alberta,Sidhubest Holdings Ltd,"Edmonton, AB T6B 3S3",1,Low Wage,6311,Food service supervisors
Alberta,Skyline Guide Services Ltd.,"Canmore, AB T1W 2T9",3,Low Wage,6531,Tour and travel guides
Alberta,Solo Liquor Stores Ltd.,"Calgary, AB T2P 0S4",1,Low Wage,6211,Retail sales supervisors
Alberta,Sophina Restaurant Ltd,"Westaskiwin, AB T9A 3A5",1,Low Wage,6311,Food service supervisors
Alberta,Southside DV Travel Centre Ltd.,"Drayton Valley, AB T7A 1R8",1,Low Wage,6211,Retail sales supervisors
Alberta,Specific Gravity Brewing Company & Restaurant Inc,"Calgary, AB T2C 4V1",2,Low Wage,6322,Cooks
Alberta,SRI Nagamal Corporation o/a Quiznos Sub,"Spruce Grove, AB T7X 4B8",1,Low Wage,6311,Food service supervisors
Alberta,SS Stonebridge Del Fitness Corp o/a Motion Fitness,"Grande Prairie, AB T8V 8E6",2,Low Wage,1241,Administrative assistants
Alberta,Stanford Hotels & Resorts Inc.,"GRAND PRAIRIE, AB T8V 5M6",2,Low Wage,6322,Cooks
Alberta,Stigg Security Inc,"Fort McMurray, AB T9K 0P8",2,Low Wage,6316,Other services supervisors
Alberta,Strathcona Chicken Foods Inc o/a KFC,"EDMONTON, AB T5S 2X4",1,Low Wage,6311,Food service supervisors
Alberta,Sukhi Painting & Decorating Ltd.,"Calgary, AB T3K 6E7",2,Low Wage,7294,Painters and decorators (except interior decorators)
Alberta,Summerland Management Ltd.  o/a Vito's Steak and Pizza Restaurant and Lounge,"VEGREVILLE, AB T9C 1S8",1,Low Wage,6311,Food service supervisors
Alberta,Summit Resort MPM Inc.,"CANMORE, AB T1W 3L8",1,Low Wage,6731,Light duty cleaners
Alberta,Sun-Marboro Foods Limited,"Calgary, AB T2W 3P7",1,Low Wage,6311,Food service supervisors
