Province,Employer,Address,Positions,Stream,NOC 2011,NOC Name,Incorporated Status,Approved LMIA,Latitude,Longitude
Quebec,Conseillers en gestion et informatique CGI Inc.,"Montréal, QC H3G 1T4",6,Global Talent Stream,0213,Computer and information systems managers,Unknown,6,45.506419,-73.563688
Quebec,Conseillers en gestion et informatique CGI Inc.,"Montréal, QC H3G 1T4",32,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,32,45.506419,-73.563688
Quebec,Conseillers en gestion et informatique CGI Inc.,"Montréal, QC H3G 1T4",7,Global Talent Stream,2172,Database analysts and data administrators,Unknown,7,45.506419,-73.563688
Quebec,Conseillers en gestion et informatique CGI Inc.,"Montréal, QC H3G 1T4",33,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,33,45.506419,-73.563688
Quebec,Conseillers en gestion et informatique CGI Inc.,"Montréal, QC H3G 1T4",6,Global Talent Stream,2175,Web designers and developers,Unknown,6,45.506419,-73.563688
Quebec,Consultants oXya Inc.,"Montréal, QC H3C 1M5",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.498173,-73.559319
Quebec,Consultation Tooly inc.,"Montreal, QC H3C 4J9",1,Global Talent Stream,2175,Web designers and developers,Unknown,1,45.497386,-73.56258
Quebec,Coopérative de Solidarité du Café Équitable,"Montreal, QC H2H 2P9",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.539012,-73.582386
Quebec,Corporation Interactive Eidos,"Montréal, QC H3A 1L4",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,2,45.506963,-73.569119
Quebec,CS Group - Canada Inc.,"Montréal, QC H4N 3L4",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.511234,-73.6717074
Quebec,CS Group - Canada Inc.,"Montréal, QC H4N 3L4",2,Global Talent Stream,2173,Software engineers and designers,Corporation,2,45.511234,-73.6717074
Quebec,CyberEspoir Inc.,"Lévis, QC G7A 5M1",2,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,2,46.730182,-71.309879
Quebec,Dator Inc.,"Montréal, QC H2V 4E1",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Sole Proprietorship,1,45.527427,-73.6161
Quebec,Davidson Canada Inc,"Montréal, QC H2Y 2M4",1,Global Talent Stream,2175,Web designers and developers,Unknown,1,45.407676,-73.951205
Quebec,De Marque,"Québec, QC G1K 8W1",1,Global Talent Stream,2175,Web designers and developers,Corporation,1,46.817948,-71.215653
Quebec,Delmar International Inc.,"Montreal, QC H8T 1A5",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,45.462106,-73.72316
Quebec,Dialogue Technologies de la Santé inc.,"Montreal, QC H2Y 1T9",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.501627,-73.55908
Quebec,Digital Domain Productions Québec Ltd.,"MONTRÉAL, QC H2T 1A8",1,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,1,45.5273,-73.597432
Quebec,Digital Domain Quebec,"MONTRÉAL, QC H2T 1A8",1,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,1,45.5273,-73.597432
Quebec,Divertissements Gameloft inc,"Montreal, QC H2R 2Z5",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.5322,-73.621464
Quebec,Dollarama S.E.C.,"Mont-Royal, QC H4P 0A1",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.4974431,-73.6590576
Quebec,Double Negative Toronto Productions Ltd.,"Montreal, QC H3B  2V",2,Global Talent Stream,5241,Graphic designers and illustrators,Sole Proprietorship,2,,
Quebec,Effets Visuels Frontier Inc.,"Montréal, QC H3A 3L5",1,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,1,45.500228,-73.573016
Quebec,Effets Visuels Outpost Inc.,"Montreal, QC H3A 3L4",1,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Unknown,1,45.50162,-73.57402
Quebec,Effets Visuels Outpost Inc.,"Montreal, QC H3A 3L4",1,Global Talent Stream,5241,Graphic designers and illustrators,Unknown,1,45.50162,-73.57402
Quebec,Entreprise Nexmoov Inc.,"Montreal, QC H2T 2A4",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.527505,-73.597029
Quebec,Entreprises Nolk Inc.,"Saint-Bruno-de-Montarville, QC J3V 0M7",1,Global Talent Stream,0213,Computer and information systems managers,Corporation,1,45.520648,-73.318819
Quebec,ESET Canada Recherche Inc.,"Montréal, QC H3B 1B1",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.514142,-73.560069
Quebec,ESI Conseil,"Montréal, QC H3A  1X",3,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,3,,
Quebec,EspaceProprio,"Lévis, QC G6X 1K7",1,Global Talent Stream,2175,Web designers and developers,Corporation,1,46.724908,-71.272107
Quebec,Evolving Web Inc.,"Montréal, QC H2Y 1C7",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.502054,-73.55876
Quebec,Exfo Inc.,"Québec, QC G1M 2K2",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,46.815031,-71.272322
Quebec,EXPERTISA SYSTÈMES INTÉGRÉS INC.,"Victoriaville, QC G6T 0K9",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,46.085658,-71.947911
Quebec,Familiprix inc.,"québec, QC G2C 2C5",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,46.815968,-71.339981
Quebec,Familiprix inc.,"québec, QC G2C 2C5",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,46.815968,-71.339981
Quebec,Faurecia IRYStec Inc.,"Montréal, QC H2Y 3P4",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,45.506762,-73.553394
Quebec,Fédération des caisses Desjardins du Québec,"Lévis, QC G6V 7N5",3,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,3,46.820686,-71.178668
Quebec,FPM360 INC.,"Montréal, QC H3B 4L8",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,45.502241,-73.564211
Quebec,Fujitsu Canada,"Montreal, QC H2P 1B9",7,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,7,45.539984,-73.642383
Quebec,Fx Innovation,"Montréal, QC H3A 1L4",1,Global Talent Stream,0013,Senior managers ,Corporation,1,45.506963,-73.569119
Quebec,Genisys Groupe Conseil Inc.,"Québec, QC G2K 0A1",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,46.830649,-71.294758
Quebec,GFT Technologies Canada Inc.,"Québec, QC G1W 0E8",5,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,5,46.7578355,-71.2923023
Quebec,GFT Technologies Canada Inc.,"Québec, QC G1W 0E8",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,46.7578355,-71.2923023
Quebec,GoTo Technologies Canada Ltd.,"QUÉBEC, QC G1K 8G3",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,46.813822,-71.22369
Quebec,Groupe Conseil ERA Inc,"VERDUN, QC H3E 1J4",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.468287,-73.542749
Quebec,Groupe conseil PM SCADA Inc.,"Montréal, QC H3C  1M",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,,
Quebec,GROUPE DIVALTO AMÉRIQUE DU NORD INC.,"Montréal, QC H3K 1J6",1,Global Talent Stream,0213,Computer and information systems managers,Unknown,1,45.480288,-73.566593
Quebec,GROUPE GERMAIN INC,"Québec, QC G1S 0B1",1,Global Talent Stream,0213,Computer and information systems managers,Unknown,1,46.7904778,-71.2484324
Quebec,Groupe In-RGY Consultation Inc,"Montréal, QC H2Y 1Y3",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.500452,-73.557958
Quebec,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",10,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,10,45.507836,-73.565412
Quebec,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",1,Global Talent Stream,2173,Software engineers and designers,Unknown,1,45.507836,-73.565412
Quebec,Groupe Technologies Desjardins inc.,"Montréal, QC H5B 1B2",10,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,10,45.507836,-73.565412
Quebec,Groupe vo2 conseil canada inc.,"Montréal, QC H2W 2R2",1,Global Talent Stream,2175,Web designers and developers,Unknown,1,45.518103,-73.582162
Quebec,IBS Logiciel Canada Inc.,"Montréal, QC H3X 2H9",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.485004,-73.631375
Quebec,IBS Software Canada,"Montréal, QC H3X 2H9",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.485004,-73.631375
Quebec,"Industrielle Alliance, assurances et services financiers  Inc","Québec, QC G1S 1C7",1,Global Talent Stream,2172,Database analysts and data administrators,Unknown,1,46.808494,-71.212748
Quebec,"Industrielle Alliance, assurances et services financiers  Inc","Québec, QC G1S 1C7",3,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,3,46.808494,-71.212748
Quebec,Ineat Canada Inc.,"Montréal, QC H2Y 1W8",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.502911,-73.55627
Quebec,Inmind Technologies inc.,"Montreal, QC H2X 2T6",1,Global Talent Stream,2172,Database analysts and data administrators,Unknown,1,45.514036,-73.57248
Quebec,Inossem Canada Inc.,"Montréal, QC H3A 2L1",2,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,2,45.504801,-73.572895
Quebec,INSPQ,"Québec, QC G1V 5B3",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,46.776543,-71.296128
Quebec,IP Infusion Canada Inc,"GATINEAU, QC J8X 3H3",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,2,45.428523,-75.715981
Quebec,Jubilant DraxImage Inc.,"Kirkland, QC H9H  4J",1,Global Talent Stream,0212,Architecture and science managers,Corporation,1,,
Quebec,KEYRUS CANADA INC,"Montrèal, QC H2Y 2A7",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.509759,-73.551424
Quebec,Kinessor ou Kinessor Groupe Conseils Inc.,"MONTRÉAL, QC H3B 1P5",1,Global Talent Stream,2241,Electrical and electronics engineering technologists and technicians,Corporation,1,45.514193,-73.55685
Quebec,Klanik Canada Inc,"Montréal, QC H3B 2E3",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,45.502497,-73.568814
Quebec,Klanik Canada Inc,"Montréal, QC H3B 2E3",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.502497,-73.568814
Quebec,Kruger Inc.,"Montréal, QC H3A 1G5",2,Global Talent Stream,0016,Senior managers ,Corporation,2,45.502599,-73.575788
Quebec,Larochelle Groupe Conseil Inc.,"Montréal, QC H3B 2N2",3,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,3,45.515439,-73.553814
Quebec,Les Films Sony Imageworks Quebec Inc,"Montréal, QC H2W 1T9",9,Global Talent Stream,5241,Graphic designers and illustrators,Co-operative,9,45.515316,-73.579395
Quebec,Les Films Sony Imageworks Quebec Inc.,"Montréal, QC H2W 1T9",3,Global Talent Stream,5241,Graphic designers and illustrators,Co-operative,3,45.515316,-73.579395
Quebec,Les Services Conseils Systématix Inc.,"Québec, QC G1V 4W2",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,46.771029,-71.281169
Quebec,Les Systèmes Adda Tech Inc,"LAVAL, QC H7L 4S4",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.581788,-73.747917
Quebec,Les Systèmes Adda Tech Inc,"LAVAL, QC H7L 4S4",1,Global Talent Stream,2175,Web designers and developers,Corporation,1,45.581788,-73.747917
Quebec,Les Systèmes Adda Tech Inc.,"LAVAL, QC H7L 4S4",1,Global Talent Stream,2175,Web designers and developers,Corporation,1,45.581788,-73.747917
Quebec,Levio Conseils,"QUÉBEC, QC G1W 0C4",1,Global Talent Stream,0213,Computer and information systems managers,Corporation,1,46.7578355,-71.2923023
Quebec,Levio Conseils,"QUÉBEC, QC G1W 0C4",13,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,13,46.7578355,-71.2923023
Quebec,Levio Conseils,"QUÉBEC, QC G1W 0C4",2,Global Talent Stream,2173,Software engineers and designers,Corporation,2,46.7578355,-71.2923023
Quebec,Levio Conseils,"QUÉBEC, QC G1W 0C4",4,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,4,46.7578355,-71.2923023
Quebec,LGS,"Québec, QC G1V 4K5",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,46.769541,-71.284097
Quebec,Lightspeed Commerce Inc.,"Montreal, QC H2Y 1A6",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.500463,-73.562724
Quebec,Ludia inc,"Montreal, QC H2Y 2P5",1,Global Talent Stream,2172,Database analysts and data administrators,Unknown,1,45.502079,-73.555664
Quebec,Made in 3D Canada inc,"Montreal, QC H2N 1P4",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.545319,-73.654083
Quebec,Mecaer America Inc.,"Laval, QC H7L 6C4",1,Global Talent Stream,0016,Senior managers ,Unknown,1,45.5824356079102,-73.7748794555664
Quebec,MÉCANIUM inc.,"Saint-Georges de Beauce, QC G5Y 8B8",1,Global Talent Stream,2241,Electrical and electronics engineering technologists and technicians,Unknown,1,46.130608,-70.657485
Quebec,MEDFAR International Inc.,"Montréal, QC H3B 2S7",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,45.499334,-73.57359
Quebec,Metam Solutions Corp,"Montréal, QC H3B 2E3",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.502497,-73.568814
Quebec,Mission Old Brewery,"Montreal, QC H2Z 1J2",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,45.507194,-73.557845
Quebec,Momentum Technologies inc.,"Québec, QC G2K 2H6",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,46.833189,-71.296881
Quebec,Montreal Analytics,"Montréal, QC H4G 2S1",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.461285,-73.572971
Quebec,Morgan Stanley Services Canada Corp,"Montreal, QC H3C 3S4",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,45.497747,-73.55526
Quebec,Morgan Stanley Services Canada Corp,"Montreal, QC H3C 3S4",2,Global Talent Stream,2173,Software engineers and designers,Unknown,2,45.497747,-73.55526
Quebec,Morgan Stanley Services Canada Corp,"Montreal, QC H3C 3S4",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,2,45.497747,-73.55526
Quebec,MPC TORONTO,"Montréal, QC H3C 1T2",2,Global Talent Stream,2173,Software engineers and designers,Corporation,2,45.498652,-73.555326
Quebec,MPC TORONTO,"Montréal, QC H3C 1T2",2,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Corporation,2,45.498652,-73.555326
Quebec,MPC TORONTO,"Montréal, QC H3C 1T2",1,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,1,45.498652,-73.555326
Quebec,Nvizzio Creations Inc.,"Montréal, QC H3G 1R8",3,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,3,45.496112,-73.576751
Quebec,O2 WEBSOLUTIONS INC.,"Québec, QC G1V 4H2",2,Global Talent Stream,2175,Web designers and developers,Corporation,2,46.786029,-71.281819
Quebec,Octasic Inc.,"Montréal, QC H1W  4A",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,,
Quebec,OPAL-RT TECHNOLOGIES,"Montréal, QC H3K 1G6",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Partnership,1,45.484047,-73.562138
Quebec,"OSF Global Services, Inc","Quebec, QC G2K 2H6",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,46.833189,-71.296881
Quebec,OSI Du Canada Inc.,"Montrèal, QC H3A 2Z6",1,Global Talent Stream,2147,Computer engineers (except software engineers and designers),Corporation,1,45.502385,-73.573846
Quebec,People Can Fly,"Montréal, QC H3N  1M",2,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Corporation,2,,
Quebec,People Can Fly Canada Inc.,"Montréal, QC H3N  1M",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,2,,
Quebec,Pixomondo YUL Production Inc,"Montreal, QC H3Z 2Y3",1,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Unknown,1,45.487779,-73.584915
Quebec,Planbox Inc.,"LAVAL, QC H7L 4S4",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.581788,-73.747917
Quebec,Premier Tech,"Rivière-du-Loup, QC G5R 6C1",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,47.810091,-69.492684
Quebec,Productions Double Negative Montreal Ltee,"Montreal, QC H3B 2V6",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.49968,-73.569881
Quebec,Productions Double Negative Montreal Ltee,"Montreal, QC H3B 2V6",3,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Unknown,3,45.49968,-73.569881
Quebec,Productions Double Negative Montreal Ltee,"Montreal, QC H3B 2V6",13,Global Talent Stream,5241,Graphic designers and illustrators,Unknown,13,45.49968,-73.569881
Quebec,Prosomo Inc,"Gatineau, QC J8Y 4A8",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.45434,-75.740471
Quebec,Rights and Resources Coalition Institute,"Montréal, QC H2Y 2M4",1,Global Talent Stream,0014,Senior managers ,Unknown,1,45.407676,-73.951205
Quebec,Rodeo Fx,"Montréal, QC H3C  2M",3,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,3,,
Quebec,Scanline Effets Visuels Montreal Inc.,"Montréal, QC H3B 2S2",1,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Corporation,1,45.497768,-73.568497
Quebec,Scanline Effets Visuels Montreal Inc.,"Montréal, QC H3B 2S2",4,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,4,45.497768,-73.568497
Quebec,Scanline VFX Montreal ULC,"Montréal, QC H3B 2S2",2,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,2,45.497768,-73.568497
Quebec,Semperis Technologies Inc.,"Montreal, QC H4Z 1E9",1,Global Talent Stream,0213,Computer and information systems managers,Corporation,1,45.513334,-73.533843
Quebec,Semperis Technologies Inc.,"Montreal, QC H4Z 1E9",2,Global Talent Stream,2173,Software engineers and designers,Corporation,2,45.513334,-73.533843
Quebec,Services et Solutions TWM Canada Inc.,"Montréal, QC H2Y  2S",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,,
Quebec,Services Eviden Inc.,"MONTRÉAL, QC H2Z 2B9",5,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,5,45.501709,-73.561666
Quebec,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",7,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,7,46.769541,-71.284097
Quebec,Société Conseil Groupe LGS,"Québec, QC G1V 4K5",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,2,46.769541,-71.284097
Quebec,SOLJIT,"Montreal, QC H4C 2C7",3,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,2,45.471077,-73.585455
Quebec,Solution BI Canada,"Montréal, QC H2W  2R",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,,
Quebec,Solution I.A. Canada Inc.,"Montréal, QC H2W  2R",3,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,3,,
Quebec,Solution Informatiques G.A. Inc,"Sainte-Marie, QC G6E 1M1",1,Global Talent Stream,2281,Computer network technicians,Corporation,1,46.445893,-71.025278
Quebec,Solutions Beyond Technologies,"Montreal, QC H3C 2M1",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,45.495114,-73.553389
Quebec,Solutions Médias 360 inc.,"Montréal, QC H3C  2G",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,,
Quebec,SpaceBridge Inc.,"Saint-Laurent, QC H4T 1E3",2,Global Talent Stream,2147,Computer engineers (except software engineers and designers),Unknown,2,45.504464,-73.665844
Quebec,Spiria,"Montréal, QC H2R  0C",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,2,,
Quebec,Squarepoint Technologies Inc,"Montréal, QC H3B 0G7",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,45.4967536,-73.569831
Quebec,Stathera Inc.,"Montréal, QC H3A  1L",1,Global Talent Stream,2147,Computer engineers (except software engineers and designers),Corporation,1,,
Quebec,STS CANADA INC.,"Montréal, QC H2Y 1T9",1,Global Talent Stream,2132,Mechanical engineers,Corporation,1,45.501627,-73.55908
Quebec,"Studio Krafton Montréal, Inc.","Montréal, QC H3B  5C",1,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Corporation,1,,
Quebec,Studios Black Ice inc.,"Montreal, QC H2L 2S5",1,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,1,45.523121,-73.555762
Quebec,Studios Creatifs Reel FX Inc,"Montreal, QC H3K 1G6",3,Global Talent Stream,5241,Graphic designers and illustrators,Unknown,3,45.484047,-73.562138
Quebec,Studios Framestore Inc.,"Montréal, QC H2T 3B3",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,2,45.527042,-73.595999
Quebec,Studios Framestore Inc.,"Montréal, QC H2T 3B3",2,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Corporation,2,45.527042,-73.595999
Quebec,Studios Framestore Inc.,"Montréal, QC H2T 3B3",18,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,18,45.527042,-73.595999
Quebec,Studios Goose Byte Inc.,"Montréal, QC H2T 3B3",1,Global Talent Stream,5241,Graphic designers and illustrators,Corporation,1,45.527042,-73.595999
Quebec,SYSTEMATIX TECHNOLOGIES DE L'INFORMATION INC.,"Montréal, QC H2Y 2H4",2,Global Talent Stream,0213,Computer and information systems managers,Corporation,2,45.500959,-73.559434
Quebec,SYSTEMATIX TECHNOLOGIES DE L'INFORMATION INC.,"Montréal, QC H2Y 2H4",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,45.500959,-73.559434
Quebec,Talan Canada inc.,"Montréal, QC H2Y  1S",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,,
Quebec,"TapCanada Research and Development, inc.","Montreal, QC H3C 2M8",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.497,-73.555512
Quebec,Technologies Multiculturelles Datawords Canada Inc.,"Montréal, QC H2Z 1S8",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.502637,-73.565125
Quebec,Technologies Softcrylic inc.,"Brossard, QC J4Y 0B6",1,Global Talent Stream,0213,Computer and information systems managers,Corporation,1,45.45653,-73.466981
Quebec,Technologies Softcrylic inc.,"Brossard, QC J4Y 0B6",2,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,2,45.45653,-73.466981
Quebec,Technologies Softcrylic inc.,"Brossard, QC J4Y 0B6",2,Global Talent Stream,2173,Software engineers and designers,Corporation,2,45.45653,-73.466981
Quebec,Tempo,"Montréal, QC H3G 2A9",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Co-operative,1,45.497191,-73.575692
Quebec,Thinkmax Consulting Services,"Montreal, QC H4M 2X6",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,1,45.531351,-73.673984
Quebec,TMC EMPLOYENEURS AMERIQUE DU NORD INC.,"Montréal, QC H3B 2N2",1,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,1,45.515439,-73.553814
Quebec,Toumoro,"Québec, QC G2K 2G4",1,Global Talent Stream,2175,Web designers and developers,Corporation,1,46.83573,-71.293123
Quebec,Tower Research Capital (Canada) ULC,"Montréal, QC H3A 2A5",1,Global Talent Stream,2147,Computer engineers (except software engineers and designers),Corporation,1,45.504141,-73.57196
Quebec,Tower Research Capital (Canada) ULC,"Montréal, QC H3A 2A5",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,45.504141,-73.57196
Quebec,TrackTik Software Inc,"Montréal, QC H2W 2R2",1,Global Talent Stream,2172,Database analysts and data administrators,Corporation,1,45.518103,-73.582162
Quebec,TrackTik Software Inc.,"Montréal, QC H2W 2R2",5,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,5,45.518103,-73.582162
Quebec,Transformateurs Delta Star Inc.,"Saint-Jean-sur-Richelieu, QC J2X 5V5",1,Global Talent Stream,2133,Electrical and electronics engineers,Corporation,1,45.304111,-73.215592
Quebec,Transition services conseil,"Québec, QC G2K 2E4",1,Global Talent Stream,0213,Computer and information systems managers,Corporation,1,46.835388,-71.297323
Quebec,Tribal Nova Inc.,"Montréal, QC H2W 2R2",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.518103,-73.582162
Quebec,Trisotech services conseils en informatique,"Laval, QC H7T 2H6",1,Global Talent Stream,2147,Computer engineers (except software engineers and designers),Unknown,1,45.567934,-73.76388
Quebec,Triton Digital Canada Inc.,"Montreal, QC H3G 1R8",2,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,2,45.496112,-73.576751
Quebec,Ubisoft Divertissements Inc.,"Montréal, QC H2T 1S6",6,Global Talent Stream,2174,Computer programmers and interactive media developers,Unknown,6,45.525858,-73.598898
Quebec,Ubisoft Divertissements Inc.,"Montréal, QC H2T 1S6",1,Global Talent Stream,2281,Computer network technicians,Unknown,1,45.525858,-73.598898
Quebec,Ubisoft Divertissements Inc.,"Montréal, QC H2T 1S6",1,Global Talent Stream,2283,Information systems testing technicians,Unknown,1,45.525858,-73.598898
Quebec,Ubisoft Divertissements Inc.,"Montréal, QC H2T 1S6",2,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Unknown,2,45.525858,-73.598898
Quebec,Ubisoft Divertissements Inc.,"Montréal, QC H2T 1S6",2,Global Talent Stream,5241,Graphic designers and illustrators,Unknown,2,45.525858,-73.598898
Quebec,UEAT Technologies,"Québec, QC G1N 2E2",1,Global Talent Stream,2175,Web designers and developers,Unknown,1,46.801792,-71.249083
Quebec,"Ultimate Technographics, Inc.","Montréal, QC H2Y 3Y7",1,Global Talent Stream,2147,Computer engineers (except software engineers and designers),Corporation,1,45.506116,-73.55543
Quebec,"Ultimate Technographics, Inc.","Montréal, QC H2Y 3Y7",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.506116,-73.55543
Quebec,Umano Medical,"L'Islet, QC G0R 2C0",2,Global Talent Stream,2171,Information systems analysts and consultants,Corporation,2,47.0999513,-70.3518281
Quebec,Union Effets Visuels Inc.,"Montréal, QC H3K 1G6",1,Global Talent Stream,5131,"Producers, directors, choreographers and related occupations",Corporation,1,45.484047,-73.562138
Quebec,Unito Inc.,"Montréal, QC H2L 4X4",1,Global Talent Stream,2174,Computer programmers and interactive media developers,Corporation,1,45.5137933,-73.557795
Quebec,Unity Technologies,"Montréal, QC H3K 1G6",1,Global Talent Stream,0213,Computer and information systems managers,Partnership,1,45.484047,-73.562138
Quebec,Ville de Gatineau,"Gatineau, QC J8X 3Y9",1,Global Talent Stream,2171,Information systems analysts and consultants,Unknown,1,45.427311,-75.709979
Quebec,VINCI Construction Canada Inc.,"Brossard, QC J4Z 0N5",1,Global Talent Stream,0114,Other administrative services managers,Corporation,1,45.4512799,-73.4368374
Quebec,Wrnch Inc,"Montreal, QC H4C 2Z6",1,Global Talent Stream,2173,Software engineers and designers,Corporation,1,45.47629,-73.591751
